Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20142016","2014-2016","million No","15.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20142016","2014-2016","million No","14.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20142016","2014-2016","million No","16.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20152017","2015-2017","million No","19","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20152017","2015-2017","million No","18.4","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20152017","2015-2017","million No","19.6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20162018","2016-2018","million No","20","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20162018","2016-2018","million No","19.4","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20162018","2016-2018","million No","20.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20172019","2017-2019","million No","18.6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20172019","2017-2019","million No","18.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20172019","2017-2019","million No","19.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20182020","2018-2020","million No","15.6","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20182020","2018-2020","million No","14.3","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20182020","2018-2020","million No","17","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20192021","2019-2021","million No","13.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20192021","2019-2021","million No","11.7","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20192021","2019-2021","million No","16.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","13.4","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","10.4","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","16.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20142016","2014-2016","million No","5.7","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20142016","2014-2016","million No","5.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20142016","2014-2016","million No","5.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20152017","2015-2017","million No","7.2","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61321","Confidence interval: Lower bound","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20152017","2015-2017","million No","6.9","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","360","Indonesia","61322","Confidence interval: Upper bound","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20152017","2015-2017","million No","7.4","A","Official figure","Official estimate"
